candidate_id,reference_stratum,reference_conductivity_S_cm,reference_transference_number,reference_D_Li_cm2s,reference_D_TFSI_cm2s,SMILES,degree_of_polymerization,density_g_cm3,molality_mol_kg,run_status,analysis_status,analysis_attempts,analysis_last_stage,analysis_last_return_code,analysis_error_type,attempts_used,error_phase,error_type,has_completed_static_cNE0,sigma_static_cNE0_S_cm,sigma_NE_S_cm,cutoff_nm,abs_log10_error,protocol,association_filter,temperature_K,md_status,failure_stage,log10_reference_sigma_S_cm,log10_static_cNE0_S_cm,MALogE_component,source_selection_file,source_status_file,source_completed_file
24419,middle_stratified,7.05e-05,-0.506,2.41e-08,5.67e-08,CSCCC(C)NCC(COC(=O)*)O*,31.0,1.3,1.46,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,0.0001070296367663,0.0003657264313479,0.326,0.181314934543545,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-4.151810883008602,-3.970495948465409,0.181314934543545,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
14373,middle_stratified,7.17e-05,0.0548,1.96e-08,3.07e-08,CC(CCOC(=O)C(C)(C)O*)OC(=O)*,17.0,1.29,1.44,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,1.6573002382137844e-05,6.259717292124428e-05,0.334,0.6361179628864636,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-4.1444808443322,-4.780598807218664,0.6361179628864636,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
28466,middle_stratified,7.38e-05,0.268,1.79e-08,2.33e-08,COC(C)CCNC(=O)C(CO*)NC(=O)*,31.0,1.35,1.49,failed,,,,,,0,pysoftk,,False,,,,,,,,failed,pysoftk,-4.131943638176958,,,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
24864,middle_stratified,7.44e-05,0.327,1.39e-08,1.64e-08,CN(CCN*)C(=O)CNCCNC(=O)*,14.0,1.35,1.47,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,8.743919250192384e-05,0.0002714280969839,0.338,0.0701332027189843,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-4.128427064454121,-4.058293861735137,0.0701332027189843,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
24426,middle_stratified,7.91e-05,0.523,2.15e-08,2.21e-08,CC(C)CC(CNC(=O)*)N*,31.0,1.22,1.41,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,1.7653569207870513e-05,6.785596257970264e-05,0.328,0.6513439590104562,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-4.101823516502323,-4.75316747551278,0.6513439590104562,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
14424,middle_stratified,8.04e-05,0.0552,1.58e-08,3.93e-08,CC#CCN(CCO*)CCOC(=O)*,19.0,1.28,1.42,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,9.335396848091596e-05,0.0002909888285538,0.33,0.0648767358047767,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-4.094743951251549,-4.029867215446772,0.0648767358047767,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
14520,middle_stratified,8.05e-05,-0.0396,1.02e-08,3.45e-08,CCC(CNC(=O)CCOC(=O)*)O*,17.0,1.35,1.42,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,2.547664484053445e-05,7.6406377618377e-05,0.332,0.4996536475674337,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-4.094204119632131,-4.593857767199565,0.4996536475674337,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
14307,middle_stratified,8.09e-05,0.0427,1.82e-08,3.69e-08,CN(CCCCCO*)CCCCNC(=O)*,12.0,1.18,1.48,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,0.0005109633666141,0.0016804371889265,0.326,0.8004412430085,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-4.092051478387727,-3.2916102353792915,0.8004412430085,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
28550,middle_stratified,8.22e-05,0.0799,1.2e-08,3.03e-08,CCC(CO*)NC(=O)CCCCOC(=O)*,14.0,1.3,1.49,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,4.464440453975295e-05,0.0001376848116979,0.332,0.2651047827541921,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-4.0851281824599495,-4.350232965214142,0.2651047827541921,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
27830,middle_stratified,8.46e-05,-0.264,3.07e-08,5.99e-08,CC(C)CCN(CCO*)CCOC(=O)*,19.0,1.19,1.44,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,0.0001021301157213,0.0003313974670121,0.332,0.0817834609584425,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-4.0726296369609765,-3.9908461760028606,0.0817834609584425,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
14009,middle_stratified,8.62e-05,0.234,1.61e-08,2.79e-08,CCNCCNC(=O)CC(CNC(=O)*)O*,31.0,1.34,1.49,failed,,,,,,0,pysoftk,,False,,,,,,,,failed,pysoftk,-4.064492734175287,,,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
27217,middle_stratified,8.67e-05,-0.068,1.99e-08,3.18e-08,CCC(CCNC(=O)CCO*)OC(=O)*,16.0,1.33,1.4,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,1.5908398345978962e-05,5.161186041254265e-05,0.334,0.7363926403009033,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-4.06198090252379,-4.798373542824693,0.7363926403009033,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
13421,middle_stratified,9.07e-05,0.0967,1.28e-08,3.1e-08,CC(C)(CCC(=O)NCCCOC(=O)*)N*,14.0,1.28,1.38,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,1.8821583602044344e-05,6.222003306499047e-05,0.332,0.6829511259552656,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-4.042392712939905,-4.725343838895171,0.6829511259552656,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
14318,middle_stratified,9.33e-05,0.141,3.05e-08,5.15e-08,CN(CCCCCCO*)CCOC(=O)*,13.0,1.2,1.45,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,0.0003607961326337,0.0012286631386788,0.332,0.5873802299548648,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-4.0301183562535,-3.4427381262987358,0.5873802299548648,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
28034,middle_stratified,9.37e-05,0.00802,2.45e-08,3.91e-08,C#CCOCC(CNC(C=C)COC(=O)*)O*,19.0,1.29,1.45,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,4.9100068722794485e-05,0.00012469034794,0.334,0.280657490905145,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-4.028260409112222,-4.3089179000173665,0.280657490905145,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
28890,middle_stratified,9.46e-05,-0.00479,1.32e-08,3.89e-08,C=CC(C)(O*)C(=O)NCCCCOC(=O)*,16.0,1.32,1.45,failed,,,,,,0,pysoftk,,False,,,,,,,,failed,pysoftk,-4.024108863598207,,,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
14072,middle_stratified,9.76e-05,0.121,2.31e-08,2.24e-08,CS(C)(=O)=NC(=O)CC(CNC(=O)*)O*,31.0,1.48,1.46,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,2.255488488339206e-05,2.624116752552869e-05,0.332,0.6362092027984773,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-4.010550182333308,-4.646759385131785,0.6362092027984773,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
14594,middle_stratified,9.84e-05,0.0598,3.83e-08,5.3e-08,C=C(Cl)CN(CCCO*)CCOC(=O)*,17.0,1.37,1.48,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,0.000207533359679,0.0006513667521059,0.328,0.324092818327752,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-4.007004901568658,-3.682912083240929,0.324092818327752,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
28736,middle_stratified,0.000102,-0.155,2.69e-08,5.64e-08,CCCCOCCNC(CO*)COC(=O)*,26.0,1.24,1.47,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,0.0001162909399783,0.0002770895140943,0.33,0.0569457091688509,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-3.9913998282380825,-3.9344541190694855,0.0569457091688509,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
14672,middle_stratified,0.000105,0.0422,2.03e-08,5.54e-08,CCOCCOCC(CN*)OC(=O)*,31.0,1.27,1.41,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,0.000209922809674,0.0003100385242128,0.338,0.3008703314007419,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-3.9788107009300617,-3.677940369529338,0.3008703314007419,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
14419,middle_stratified,0.000116,0.295,3.46e-08,5.42e-08,C=CC(CNCCCCO*)OC(=O)*,16.0,1.23,1.39,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,0.0001255058288137,0.0004358937791249,0.328,0.0342059068123279,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-3.9355420107730814,-3.901336103961093,0.0342059068123279,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
29758,middle_stratified,0.000117,0.11,3.74e-08,5.41e-08,C=C(C)CN(CCCO*)CCOC(=O)*,17.0,1.23,1.46,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,0.0001252460973962,0.00041075623537,0.33,0.0295783406118808,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-3.9318141382538383,-3.9022357976419615,0.0295783406118808,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
14164,middle_stratified,0.000121,0.239,2.64e-08,4.99e-08,CCCCOCC(CNCCNC(=O)*)O*,19.0,1.2,1.34,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,0.0001627011333791,0.000520112826229,0.338,0.1286052079343799,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-3.9172146296835497,-3.7886094217492223,0.1286052079343799,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
24521,middle_stratified,0.000126,0.431,2.55e-08,2.63e-08,O=C(CCCCOC(=O)*)NCCCCO*,12.0,1.31,1.47,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,8.260982910431562e-05,0.0002576363246169,0.332,0.1833388213830774,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-3.899629454882437,-4.082968276265515,0.1833388213830774,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
14006,middle_stratified,0.000135,0.36,2.84e-08,4.41e-08,COCCN(CC#N)CC(COC(=O)*)O*,31.0,1.36,1.5,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,8.323423096491887e-05,0.0002111386523624,0.336,0.2100317972308542,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-3.869666231504994,-4.079698028735848,0.2100317972308542,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
24028,middle_stratified,0.000184,0.0835,4.37e-08,7.16e-08,O=C(*)OCCSCCSCCO*,14.0,1.42,1.41,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,0.0002904254587968,0.0009325853572278,0.328,0.1982168610928027,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-3.7351821769904636,-3.536965315897775,0.1982168610928027,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
14056,middle_stratified,0.000225,0.36,2.96e-08,4.5e-08,CN(CCO*)CCOCCNC(=O)*,14.0,1.27,1.44,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,0.0003484173503644,0.0008612450620666,0.342,0.189917255606373,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-3.6478174818886377,-3.457900226282348,0.189917255606373,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
13979,middle_stratified,0.000268,0.35,3.99e-08,5.82e-08,CN(CCNC(=O)*)CCOCCO*,14.0,1.27,1.44,failed,,,,,,0,pysoftk,,False,,,,,,,,failed,pysoftk,-3.571865205971211,,,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
27723,middle_stratified,0.000352,0.0393,9.14e-08,2.34e-07,*CCCCCCOCCOCCOCCOCC*,9.0,1.11,1.4,failed,,,,,,0,pysoftk,,False,,,,,,,,failed,pysoftk,-3.453457336521869,,,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
14760,top,0.000773,0.28,8.74e-08,1.93e-07,*OC(=O)OCCOCCOCCOCCOCCOCC*,8.0,1.28,1.43,failed,,,,,,0,pysoftk,,False,,,,,,,,failed,pysoftk,-3.111820506081675,,,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
27710,top,0.000776,0.251,1.15e-07,2.39e-07,*CCOCCOCCOCCOCCOCC*,9.0,1.18,1.47,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,0.0037186593711344,0.0038593363130102,0.326,0.6805246775869873,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-3.1101382787418115,-2.429613601154831,0.6805246775869873,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
27628,top,0.000807,0.288,1.3e-07,2.56e-07,*CCOCCOCCOCCOCC*,11.0,1.17,1.46,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,0.0033690467232687,0.0036727413172312,0.33,0.6206334992679747,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-3.09312646527793,-2.4724929660099555,0.6206334992679747,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
14754,top,0.000959,0.329,2.62e-07,3.37e-07,*CCCCOCCOCCOCCOCCOCC*,8.0,1.16,1.49,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,0.0039075360095769,0.0040653019913677,0.326,0.6100843817441044,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-3.0181813928293364,-2.408097011085235,0.6100843817441044,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
27670,top,0.00103,0.25,1e-07,2.3e-07,*OCOCCOCC*,19.0,1.25,1.47,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,0.001497607958888,0.0015848088943217,0.328,0.1625609147096774,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-2.9871627752948275,-2.824601860585166,0.1625609147096774,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
27624,top,0.00108,0.252,1.28e-07,3.06e-07,*OCC*,51.0,1.21,1.46,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,0.0069417550628221,0.0071264517911528,0.324,0.8080455302037559,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-2.96657624451305,-2.1585307143092987,0.8080455302037559,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
14769,top,0.0011,0.322,1.93e-07,3.33e-07,*CCOCCOCCOCCOCC*,11.0,1.17,1.46,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,0.003616367224619,0.0039706231034109,0.336,0.5168798393906796,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-2.958607314841775,-2.4417274754511045,0.5168798393906796,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
14748,top,0.00111,0.36,2.11e-07,2.93e-07,*CCOCCOCCOCCOCCOCC*,9.0,1.18,1.47,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,0.0036265604810459,0.0037661954090506,0.328,0.5141719459079755,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-2.9546770212133424,-2.440505075305374,0.5141719459079755,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
14768,top,0.00132,0.459,2.12e-07,2.12e-07,*OCOCCOCC*,19.0,1.25,1.47,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,0.0014263930960998,0.0015126719465746,0.33,0.0336652969332591,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-2.87942606879415,-2.8457607718608964,0.0336652969332591,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
14764,top,0.00157,0.389,2.63e-07,3.66e-07,*OCC*,51.0,1.21,1.46,ok,ok,1.0,conductivity-analysis,0.0,,1,,,True,0.0066492606241331,0.006817035200064,0.326,0.6268737034635878,manuscript_static_cNE0,Li_TFSI_O_contacts_ge_2,353.0,completed,,-2.8041003475907664,-2.1772266441271806,0.6268737034635878,MY_PAPER_RELATED/machine_readable/reference_selection_manifest_120.csv,MY_PAPER_RELATED/machine_readable/reference_run_status_120.csv,MY_PAPER_RELATED/gromacs_eval_pred_conductivity/reproducibility/static_cne0_release/data/reference/reference_static_cNE0_reassessment_108.csv
